source,target,value
4.1,4.4,0.06336633663366338
4.1,4.5,0.07920792079207924
4.1,4.6,0.0
4.1,5.0,0.01188118811881188
4.1,5.1,0.04950495049504952
4.1,5.2,0.0
4.1,5.3,0.0
4.1,5.4,0.0
4.1,5.5,0.03168316831683169
4.1,5.6,0.0
4.1,5.7,0.0
4.1,5.8,0.0
4.1,5.9,0.0
4.1,6.0,0.04356435643564357
4.1,6.1,0.00792079207920792
4.1,6.2,0.13861386138613865
4.1,6.3,0.0
4.1,6.4,0.0
4.1,6.5,0.18613861386138617
4.1,6.6,0.0
4.1,6.7,0.0
4.1,6.8,0.09504950495049506
4.1,6.9,0.0
4.1,7.0,0.21386138613861394
4.1,7.2,0.02376237623762376
4.1,7.3,0.0
4.1,7.4,0.0396039603960396
4.1,7.5,0.0
4.1,7.6,0.0
4.1,7.7,0.0
4.1,8.1,0.0
4.1,8.11,0.0
4.1,8.2,0.027722772277227716
4.1,8.4,0.0
4.1,8.5,0.0
4.1,8.6,0.0
4.1,8.7,0.15841584158415845
4.1,8.8,0.0
4.1,8.9,0.0
4.1,9.0,0.01980198019801981
4.1,9.1,0.0
4.1,9.2,0.0
4.1,9.3,0.0
4.1,9.4,0.0
4.1,9.5,0.0
4.1,9.6,0.0
4.1,9.7,0.0
4.1,9.8,0.0
4.1,9.9,0.0
4.1,10.0,0.0
4.1,10.1,0.0
4.1,10.11,0.0
4.1,10.12,0.0
4.1,10.2,0.0
4.1,10.3,0.0
4.1,10.4,0.0
4.1,10.5,0.0
4.1,10.6,0.0
4.1,10.7,0.0
4.1,10.8,0.0
4.1,10.9,0.0
4.2,4.3,0.04752475247524753
4.2,4.4,0.04356435643564357
4.2,4.5,0.20792079207920794
4.2,4.6,0.26138613861386145
4.2,5.0,0.1524752475247525
4.2,5.1,0.01188118811881188
4.2,5.2,0.0
4.2,5.3,0.0
4.2,5.4,0.0
4.2,5.5,0.0
4.2,5.6,0.06930693069306933
4.2,5.7,0.0
4.2,5.8,0.0
4.2,5.9,0.0396039603960396
4.2,6.0,0.053465346534653485
4.2,6.1,0.01980198019801981
4.2,6.2,0.11881188118811882
4.2,6.3,0.0
4.2,6.4,0.0
4.2,6.5,0.12673267326732676
4.2,6.6,0.0
4.2,6.7,0.0
4.2,6.8,0.05544554455445544
4.2,6.9,0.0
4.2,7.0,0.03960396039603961
4.2,7.2,0.13861386138613863
4.2,7.3,0.0
4.2,7.4,0.0
4.2,7.5,0.0
4.2,7.6,0.0
4.2,7.7,0.0
4.2,8.1,0.0
4.2,8.11,0.19801980198019803
4.2,8.2,0.06534653465346536
4.2,8.4,0.03564356435643565
4.2,8.5,0.0
4.2,8.6,0.03960396039603961
4.2,8.7,0.18019801980198022
4.2,8.8,0.0
4.2,8.9,0.02970297029702971
4.2,9.0,0.1960396039603961
4.2,9.1,0.0
4.2,9.2,0.0
4.2,9.3,0.0
4.2,9.4,0.0
4.2,9.5,0.0
4.2,9.6,0.0
4.2,9.7,0.0
4.2,9.8,0.0
4.2,9.9,0.0
4.2,10.0,0.0
4.2,10.1,0.0
4.2,10.11,0.0
4.2,10.12,0.0
4.2,10.2,0.0
4.2,10.3,0.0
4.2,10.4,0.0
4.2,10.5,0.0
4.2,10.6,0.0
4.2,10.7,0.0
4.2,10.8,0.0
4.2,10.9,0.0
4.3,4.4,0.0
4.3,4.5,0.0
4.3,4.6,0.0
4.3,5.0,0.0
4.3,5.1,0.0
4.3,5.2,0.0
4.3,5.3,0.0
4.3,5.4,0.0
4.3,5.5,0.0
4.3,5.6,0.0
4.3,5.7,0.0
4.3,5.8,0.0
4.3,5.9,0.0
4.3,6.0,0.0
4.3,6.1,0.0
4.3,6.2,0.0
4.3,6.3,0.0
4.3,6.4,0.0
4.3,6.5,0.0
4.3,6.6,0.0
4.3,6.7,0.0
4.3,6.8,0.0
4.3,6.9,0.0
4.3,7.0,0.0
4.3,7.2,0.0
4.3,7.3,0.0
4.3,7.4,0.0
4.3,7.5,0.0
4.3,7.6,0.0
4.3,7.7,0.0
4.3,8.1,0.0
4.3,8.11,0.0
4.3,8.2,0.17425742574257425
4.3,8.4,0.0
4.3,8.5,0.0
4.3,8.6,0.0
4.3,8.7,0.17425742574257425
4.3,8.8,0.0
4.3,8.9,0.07920792079207921
4.3,9.0,0.0
4.3,9.1,0.0
4.3,9.2,0.0
4.3,9.3,0.0
4.3,9.4,0.0
4.3,9.5,0.0
4.3,9.6,0.0
4.3,9.7,0.0
4.3,9.8,0.0
4.3,9.9,0.0
4.3,10.0,0.0
4.3,10.1,0.0
4.3,10.11,0.0
4.3,10.12,0.0
4.3,10.2,0.0
4.3,10.3,0.0
4.3,10.4,0.0
4.3,10.5,0.0
4.3,10.6,0.0
4.3,10.7,0.0
4.3,10.8,0.0
4.3,10.9,0.0
4.4,4.5,0.22178217821782176
4.4,4.6,0.06534653465346535
4.4,5.0,0.0
4.4,5.1,0.01782178217821782
4.4,5.2,0.17425742574257427
4.4,5.3,0.0
4.4,5.4,0.0
4.4,5.5,0.0
4.4,5.6,0.0
4.4,5.7,0.0
4.4,5.8,0.0
4.4,5.9,0.059405940594059396
4.4,6.0,0.0
4.4,6.1,0.02970297029702971
4.4,6.2,0.0
4.4,6.3,0.0
4.4,6.4,0.0
4.4,6.5,0.0
4.4,6.6,0.0
4.4,6.7,0.0
4.4,6.8,0.23366336633663365
4.4,6.9,0.0
4.4,7.0,0.05940594059405941
4.4,7.2,0.0
4.4,7.3,0.0
4.4,7.4,0.0
4.4,7.5,0.0
4.4,7.6,0.023762376237623756
4.4,7.7,0.0
4.4,8.1,0.0
4.4,8.11,0.0
4.4,8.2,0.0
4.4,8.4,0.05346534653465347
4.4,8.5,0.03564356435643564
4.4,8.6,0.16831683168316836
4.4,8.7,0.13267326732673265
4.4,8.8,0.0
4.4,8.9,0.0
4.4,9.0,0.0
4.4,9.1,0.0
4.4,9.2,0.07128712871287128
4.4,9.3,0.0
4.4,9.4,0.0
4.4,9.5,0.0
4.4,9.6,0.0
4.4,9.7,0.0
4.4,9.8,0.0
4.4,9.9,0.0
4.4,10.0,0.0
4.4,10.1,0.0
4.4,10.11,0.0
4.4,10.12,0.0
4.4,10.2,0.0
4.4,10.3,0.0
4.4,10.4,0.0
4.4,10.5,0.0
4.4,10.6,0.0
4.4,10.7,0.0
4.4,10.8,0.0
4.4,10.9,0.0
4.5,4.6,0.08712871287128712
4.5,5.0,0.41782178217821775
4.5,5.1,0.02376237623762376
4.5,5.2,0.0
4.5,5.3,0.0
4.5,5.4,0.1584158415841584
4.5,5.5,0.0
4.5,5.6,0.10891089108910892
4.5,5.7,0.0
4.5,5.8,0.0
4.5,5.9,0.0792079207920792
4.5,6.0,0.0
4.5,6.1,0.03960396039603962
4.5,6.2,0.0
4.5,6.3,0.0
4.5,6.4,0.0
4.5,6.5,0.0
4.5,6.6,0.0
4.5,6.7,0.0
4.5,6.8,0.3089108910891089
4.5,6.9,0.0
4.5,7.0,0.17821782178217824
4.5,7.2,0.3168316831683168
4.5,7.3,0.1584158415841584
4.5,7.4,0.0
4.5,7.5,0.0
4.5,7.6,0.10693069306930696
4.5,7.7,0.03960396039603959
4.5,8.1,0.1782178217821782
4.5,8.11,0.03960396039603959
4.5,8.2,0.0
4.5,8.4,0.3683168316831684
4.5,8.5,0.11089108910891088
4.5,8.6,0.23168316831683172
4.5,8.7,0.1702970297029703
4.5,8.8,0.0
4.5,8.9,0.0
4.5,9.0,0.0
4.5,9.1,0.07920792079207922
4.5,9.2,0.023762376237623752
4.5,9.3,0.03960396039603959
4.5,9.4,0.03960396039603959
4.5,9.5,0.099009900990099
4.5,9.6,0.0
4.5,9.7,0.21782178217821785
4.5,9.8,0.0
4.5,9.9,0.16039603960396034
4.5,10.0,0.03960396039603959
4.5,10.1,0.0
4.5,10.11,0.0
4.5,10.12,0.11881188118811879
4.5,10.2,0.0
4.5,10.3,0.0
4.5,10.4,0.0
4.5,10.5,0.0
4.5,10.6,0.07920792079207922
4.5,10.7,0.15841584158415845
4.5,10.8,0.0
4.5,10.9,0.03960396039603959
4.6,5.0,0.0
4.6,5.1,0.16039603960396037
4.6,5.2,0.0
4.6,5.3,0.0
4.6,5.4,0.0
4.6,5.5,0.0
4.6,5.6,0.01584158415841584
4.6,5.7,0.0
4.6,5.8,0.0
4.6,5.9,0.403960396039604
4.6,6.0,0.0
4.6,6.1,0.10891089108910894
4.6,6.2,0.0
4.6,6.3,0.0
4.6,6.4,0.0
4.6,6.5,0.0
4.6,6.6,0.0
4.6,6.7,0.03168316831683169
4.6,6.8,0.04356435643564355
4.6,6.9,0.10693069306930694
4.6,7.0,0.21782178217821785
4.6,7.2,0.0
4.6,7.3,0.0
4.6,7.4,0.0
4.6,7.5,0.0
4.6,7.6,0.0
4.6,7.7,0.0
4.6,8.1,0.0
4.6,8.11,0.0
4.6,8.2,0.0
4.6,8.4,0.23762376237623764
4.6,8.5,0.0
4.6,8.6,0.21782178217821785
4.6,8.7,0.19603960396039602
4.6,8.8,0.08712871287128714
4.6,8.9,0.0
4.6,9.0,0.17821782178217824
4.6,9.1,0.03564356435643564
4.6,9.2,0.0
4.6,9.3,0.0
4.6,9.4,0.0
4.6,9.5,0.0
4.6,9.6,0.0
4.6,9.7,0.0
4.6,9.8,0.0
4.6,9.9,0.0
4.6,10.0,0.0
4.6,10.1,0.0
4.6,10.11,0.05544554455445544
4.6,10.12,0.0
4.6,10.2,0.0
4.6,10.3,0.0
4.6,10.4,0.0
4.6,10.5,0.0
4.6,10.6,0.0
4.6,10.7,0.0
4.6,10.8,0.0
4.6,10.9,0.06336633663366337
5.0,5.1,0.01584158415841584
5.0,5.2,0.0
5.0,5.3,0.1940594059405941
5.0,5.4,0.047524752475247525
5.0,5.5,0.047524752475247525
5.0,5.6,0.13663366336633662
5.0,5.7,0.0
5.0,5.8,0.06930693069306931
5.0,5.9,0.09702970297029702
5.0,6.0,0.1940594059405941
5.0,6.1,0.08316831683168317
5.0,6.2,0.0
5.0,6.3,0.0
5.0,6.4,0.22178217821782176
5.0,6.5,0.0
5.0,6.6,0.011881188118811876
5.0,6.7,0.0
5.0,6.8,0.32871287128712867
5.0,6.9,0.1425742574257426
5.0,7.0,0.0
5.0,7.2,0.2851485148514851
5.0,7.3,0.0
5.0,7.4,0.17029702970297028
5.0,7.5,0.1386138613861386
5.0,7.6,0.0
5.0,7.7,0.07524752475247524
5.0,8.1,0.0
5.0,8.11,0.0
5.0,8.2,0.04158415841584158
5.0,8.4,0.0
5.0,8.5,0.0
5.0,8.6,0.0
5.0,8.7,0.0
5.0,8.8,0.03564356435643564
5.0,8.9,0.0
5.0,9.0,0.0693069306930693
5.0,9.1,0.15841584158415845
5.0,9.2,0.22178217821782176
5.0,9.3,0.0
5.0,9.4,0.17425742574257425
5.0,9.5,0.0
5.0,9.6,0.0
5.0,9.7,0.015841584158415842
5.0,9.8,0.16039603960396034
5.0,9.9,0.20198019801980197
5.0,10.0,0.10693069306930691
5.0,10.1,0.03168316831683168
5.0,10.11,0.1346534653465346
5.0,10.12,0.035643564356435634
5.0,10.2,0.08712871287128714
5.0,10.3,0.2495049504950495
5.0,10.4,0.05940594059405942
5.0,10.5,0.11881188118811878
5.0,10.6,0.08316831683168317
5.0,10.7,0.0
5.0,10.8,0.0
5.0,10.9,0.0
5.1,5.2,0.0
5.1,5.3,0.0
5.1,5.4,0.023762376237623752
5.1,5.5,0.13861386138613863
5.1,5.6,0.0
5.1,5.7,0.0
5.1,5.8,0.0
5.1,5.9,0.059405940594059396
5.1,6.0,0.0
5.1,6.1,0.02970297029702971
5.1,6.2,0.0
5.1,6.3,0.0
5.1,6.4,0.0
5.1,6.5,0.0
5.1,6.6,0.0
5.1,6.7,0.0
5.1,6.8,0.16435643564356434
5.1,6.9,0.0
5.1,7.0,0.05940594059405941
5.1,7.2,0.0
5.1,7.3,0.0
5.1,7.4,0.0
5.1,7.5,0.0
5.1,7.6,0.0
5.1,7.7,0.1584158415841584
5.1,8.1,0.12475247524752472
5.1,8.11,0.17227722772277224
5.1,8.2,0.0
5.1,8.4,0.05346534653465347
5.1,8.5,0.0
5.1,8.6,0.05940594059405941
5.1,8.7,0.05346534653465346
5.1,8.8,0.0
5.1,8.9,0.0
5.1,9.0,0.0
5.1,9.1,0.0
5.1,9.2,0.0
5.1,9.3,0.0
5.1,9.4,0.031683168316831684
5.1,9.5,0.0
5.1,9.6,0.0
5.1,9.7,0.0
5.1,9.8,0.0
5.1,9.9,0.0
5.1,10.0,0.08712871287128712
5.1,10.1,0.0
5.1,10.11,0.0
5.1,10.12,0.06336633663366337
5.1,10.2,0.11485148514851486
5.1,10.3,0.0
5.1,10.4,0.0
5.1,10.5,0.0
5.1,10.6,0.1722772277227723
5.1,10.7,0.0
5.1,10.8,0.0
5.1,10.9,0.0
5.2,5.3,0.08910891089108912
5.2,5.4,0.0
5.2,5.5,0.029702970297029715
5.2,5.6,0.0
5.2,5.7,0.04950495049504952
5.2,5.8,0.0
5.2,5.9,0.0
5.2,6.0,0.0
5.2,6.1,0.0
5.2,6.2,0.0
5.2,6.3,0.0
5.2,6.4,0.0
5.2,6.5,0.0
5.2,6.6,0.04950495049504952
5.2,6.7,0.0
5.2,6.8,0.0
5.2,6.9,0.0
5.2,7.0,0.0
5.2,7.2,0.0
5.2,7.3,0.0
5.2,7.4,0.0
5.2,7.5,0.0
5.2,7.6,0.0
5.2,7.7,0.0
5.2,8.1,0.02970297029702971
5.2,8.11,0.0
5.2,8.2,0.09900990099009903
5.2,8.4,0.0
5.2,8.5,0.0
5.2,8.6,0.0
5.2,8.7,0.0
5.2,8.8,0.0
5.2,8.9,0.0
5.2,9.0,0.0
5.2,9.1,0.0
5.2,9.2,0.0
5.2,9.3,0.0
5.2,9.4,0.0
5.2,9.5,0.06930693069306933
5.2,9.6,0.0
5.2,9.7,0.0
5.2,9.8,0.0
5.2,9.9,0.0
5.2,10.0,0.0
5.2,10.1,0.0
5.2,10.11,0.0
5.2,10.12,0.0
5.2,10.2,0.0
5.2,10.3,0.0
5.2,10.4,0.0
5.2,10.5,0.0
5.2,10.6,0.01980198019801981
5.2,10.7,0.0
5.2,10.8,0.0
5.2,10.9,0.03960396039603962
5.3,5.4,0.06930693069306933
5.3,5.5,0.053465346534653485
5.3,5.6,0.027722772277227716
5.3,5.7,0.08910891089108912
5.3,5.8,0.09900990099009903
5.3,5.9,0.18811881188118817
5.3,6.0,0.19801980198019808
5.3,6.1,0.04752475247524754
5.3,6.2,0.0
5.3,6.3,0.0
5.3,6.4,0.03168316831683169
5.3,6.5,0.0
5.3,6.6,0.10099009900990101
5.3,6.7,0.0
5.3,6.8,0.18019801980198025
5.3,6.9,0.1326732673267327
5.3,7.0,0.0
5.3,7.2,0.13861386138613863
5.3,7.3,0.10891089108910895
5.3,7.4,0.16831683168316836
5.3,7.5,0.09900990099009903
5.3,7.6,0.0
5.3,7.7,0.05544554455445545
5.3,8.1,0.05346534653465347
5.3,8.11,0.0
5.3,8.2,0.17821782178217824
5.3,8.4,0.05544554455445545
5.3,8.5,0.0
5.3,8.6,0.0
5.3,8.7,0.0
5.3,8.8,0.03564356435643565
5.3,8.9,0.0
5.3,9.0,0.08712871287128715
5.3,9.1,0.04752475247524753
5.3,9.2,0.18217821782178217
5.3,9.3,0.08316831683168319
5.3,9.4,0.06336633663366338
5.3,9.5,0.12475247524752475
5.3,9.6,0.10693069306930694
5.3,9.7,0.05148514851485149
5.3,9.8,0.10693069306930694
5.3,9.9,0.02376237623762376
5.3,10.0,0.04356435643564356
5.3,10.1,0.09108910891089109
5.3,10.11,0.09504950495049506
5.3,10.12,0.27920792079207923
5.3,10.2,0.0
5.3,10.3,0.20594059405940598
5.3,10.4,0.08712871287128716
5.3,10.5,0.04752475247524754
5.3,10.6,0.10891089108910894
5.3,10.7,0.15247524752475253
5.3,10.8,0.0
5.3,10.9,0.20000000000000007
5.4,5.5,0.0
5.4,5.6,0.0
5.4,5.7,0.0
5.4,5.8,0.0
5.4,5.9,0.08712871287128712
5.4,6.0,0.0
5.4,6.1,0.0
5.4,6.2,0.0
5.4,6.3,0.0
5.4,6.4,0.0
5.4,6.5,0.0
5.4,6.6,0.0
5.4,6.7,0.0
5.4,6.8,0.09702970297029702
5.4,6.9,0.041584158415841586
5.4,7.0,0.07920792079207924
5.4,7.2,0.07920792079207921
5.4,7.3,0.2792079207920792
5.4,7.4,0.12475247524752472
5.4,7.5,0.0
5.4,7.6,0.07920792079207924
5.4,7.7,0.03168316831683168
5.4,8.1,0.1504950495049505
5.4,8.11,0.03168316831683168
5.4,8.2,0.03564356435643564
5.4,8.4,0.17425742574257425
5.4,8.5,0.07920792079207921
5.4,8.6,0.0
5.4,8.7,0.0
5.4,8.8,0.0
5.4,8.9,0.0
5.4,9.0,0.0
5.4,9.1,0.06336633663366338
5.4,9.2,0.0
5.4,9.3,0.03168316831683168
5.4,9.4,0.03168316831683168
5.4,9.5,0.07920792079207921
5.4,9.6,0.0
5.4,9.7,0.17425742574257427
5.4,9.8,0.0
5.4,9.9,0.0
5.4,10.0,0.25742574257425743
5.4,10.1,0.0
5.4,10.11,0.0
5.4,10.12,0.26534653465346536
5.4,10.2,0.13069306930693073
5.4,10.3,0.12475247524752475
5.4,10.4,0.0
5.4,10.5,0.0
5.4,10.6,0.06336633663366338
5.4,10.7,0.12673267326732676
5.4,10.8,0.0
5.4,10.9,0.17029702970297028
5.5,5.6,0.0
5.5,5.7,0.02970297029702971
5.5,5.8,0.0
5.5,5.9,0.0
5.5,6.0,0.0
5.5,6.1,0.03168316831683169
5.5,6.2,0.0
5.5,6.3,0.0
5.5,6.4,0.0
5.5,6.5,0.0
5.5,6.6,0.02970297029702971
5.5,6.7,0.0
5.5,6.8,0.21782178217821788
5.5,6.9,0.0
5.5,7.0,0.0
5.5,7.2,0.09504950495049506
5.5,7.3,0.0
5.5,7.4,0.15841584158415845
5.5,7.5,0.0
5.5,7.6,0.0
5.5,7.7,0.0
5.5,8.1,0.017821782178217824
5.5,8.11,0.09702970297029703
5.5,8.2,0.1702970297029703
5.5,8.4,0.0
5.5,8.5,0.0
5.5,8.6,0.0
5.5,8.7,0.0
5.5,8.8,0.0
5.5,8.9,0.0
5.5,9.0,0.07920792079207926
5.5,9.1,0.0
5.5,9.2,0.0
5.5,9.3,0.049504950495049535
5.5,9.4,0.0
5.5,9.5,0.041584158415841586
5.5,9.6,0.0
5.5,9.7,0.05940594059405943
5.5,9.8,0.0
5.5,9.9,0.0
5.5,10.0,0.0
5.5,10.1,0.0712871287128713
5.5,10.11,0.0
5.5,10.12,0.0
5.5,10.2,0.0
5.5,10.3,0.0
5.5,10.4,0.0
5.5,10.5,0.0
5.5,10.6,0.13069306930693075
5.5,10.7,0.0
5.5,10.8,0.0
5.5,10.9,0.023762376237623766
5.6,5.7,0.0
5.6,5.8,0.0
5.6,5.9,0.007920792079207916
5.6,6.0,0.33465346534653473
5.6,6.1,0.023762376237623763
5.6,6.2,0.0
5.6,6.3,0.0
5.6,6.4,0.0
5.6,6.5,0.0
5.6,6.6,0.17227722772277224
5.6,6.7,0.031683168316831684
5.6,6.8,0.11089108910891088
5.6,6.9,0.11485148514851486
5.6,7.0,0.0
5.6,7.2,0.2514851485148515
5.6,7.3,0.0
5.6,7.4,0.05544554455445544
5.6,7.5,0.06930693069306931
5.6,7.6,0.0
5.6,7.7,0.05544554455445544
5.6,8.1,0.0
5.6,8.11,0.0
5.6,8.2,0.0
5.6,8.4,0.0
5.6,8.5,0.0
5.6,8.6,0.0
5.6,8.7,0.0
5.6,8.8,0.16831683168316833
5.6,8.9,0.0
5.6,9.0,0.13861386138613863
5.6,9.1,0.0
5.6,9.2,0.05742574257425742
5.6,9.3,0.0
5.6,9.4,0.2396039603960396
5.6,9.5,0.17425742574257425
5.6,9.6,0.05544554455445544
5.6,9.7,0.05544554455445545
5.6,9.8,0.0
5.6,9.9,0.12277227722772274
5.6,10.0,0.15247524752475247
5.6,10.1,0.11089108910891088
5.6,10.11,0.08316831683168316
5.6,10.12,0.12475247524752472
5.6,10.2,0.023762376237623763
5.6,10.3,0.13861386138613863
5.6,10.4,0.0
5.6,10.5,0.0
5.6,10.6,0.21782178217821785
5.6,10.7,0.0
5.6,10.8,0.0
5.6,10.9,0.03168316831683168
5.7,5.8,0.0
5.7,5.9,0.0
5.7,6.0,0.0
5.7,6.1,0.0
5.7,6.2,0.0
5.7,6.3,0.0
5.7,6.4,0.0
5.7,6.5,0.0
5.7,6.6,0.17623762376237623
5.7,6.7,0.0
5.7,6.8,0.0
5.7,6.9,0.0
5.7,7.0,0.0
5.7,7.2,0.0
5.7,7.3,0.0
5.7,7.4,0.0
5.7,7.5,0.0
5.7,7.6,0.0
5.7,7.7,0.0
5.7,8.1,0.0297029702970297
5.7,8.11,0.0
5.7,8.2,0.099009900990099
5.7,8.4,0.0
5.7,8.5,0.0
5.7,8.6,0.0
5.7,8.7,0.0
5.7,8.8,0.0
5.7,8.9,0.0
5.7,9.0,0.12475247524752475
5.7,9.1,0.0
5.7,9.2,0.0
5.7,9.3,0.0
5.7,9.4,0.0
5.7,9.5,0.06930693069306931
5.7,9.6,0.0
5.7,9.7,0.0
5.7,9.8,0.0
5.7,9.9,0.0
5.7,10.0,0.0
5.7,10.1,0.0
5.7,10.11,0.0
5.7,10.12,0.0
5.7,10.2,0.0
5.7,10.3,0.08910891089108912
5.7,10.4,0.0
5.7,10.5,0.0
5.7,10.6,0.019801980198019802
5.7,10.7,0.0
5.7,10.8,0.0
5.7,10.9,0.039603960396039604
5.8,5.9,0.06930693069306931
5.8,6.0,0.05940594059405942
5.8,6.1,0.0
5.8,6.2,0.0
5.8,6.3,0.0
5.8,6.4,0.0
5.8,6.5,0.0
5.8,6.6,0.0
5.8,6.7,0.0
5.8,6.8,0.0
5.8,6.9,0.0
5.8,7.0,0.0
5.8,7.2,0.0
5.8,7.3,0.0
5.8,7.4,0.0
5.8,7.5,0.0
5.8,7.6,0.0
5.8,7.7,0.0
5.8,8.1,0.0
5.8,8.11,0.0
5.8,8.2,0.0
5.8,8.4,0.0
5.8,8.5,0.0
5.8,8.6,0.0
5.8,8.7,0.0
5.8,8.8,0.0
5.8,8.9,0.0
5.8,9.0,0.0
5.8,9.1,0.0
5.8,9.2,0.0
5.8,9.3,0.0
5.8,9.4,0.0
5.8,9.5,0.0
5.8,9.6,0.0
5.8,9.7,0.0
5.8,9.8,0.0
5.8,9.9,0.0
5.8,10.0,0.0
5.8,10.1,0.0
5.8,10.11,0.0
5.8,10.12,0.0
5.8,10.2,0.0
5.8,10.3,0.05940594059405942
5.8,10.4,0.0
5.8,10.5,0.0
5.8,10.6,0.0
5.8,10.7,0.0
5.8,10.8,0.0
5.8,10.9,0.0
5.9,6.0,0.08316831683168317
5.9,6.1,0.09900990099009903
5.9,6.2,0.0
5.9,6.3,0.0
5.9,6.4,0.0
5.9,6.5,0.0
5.9,6.6,0.0
5.9,6.7,0.015841584158415842
5.9,6.8,0.10891089108910891
5.9,6.9,0.061386138613861385
5.9,7.0,0.19801980198019803
5.9,7.2,0.0
5.9,7.3,0.10891089108910892
5.9,7.4,0.0891089108910891
5.9,7.5,0.0
5.9,7.6,0.0
5.9,7.7,0.0
5.9,8.1,0.0
5.9,8.11,0.0
5.9,8.2,0.0
5.9,8.4,0.22574257425742578
5.9,8.5,0.0
5.9,8.6,0.19801980198019803
5.9,8.7,0.1782178217821782
5.9,8.8,0.043564356435643554
5.9,8.9,0.0
5.9,9.0,0.0
5.9,9.1,0.0
5.9,9.2,0.0
5.9,9.3,0.0
5.9,9.4,0.0
5.9,9.5,0.0
5.9,9.6,0.0
5.9,9.7,0.0
5.9,9.8,0.0
5.9,9.9,0.0
5.9,10.0,0.0
5.9,10.1,0.0
5.9,10.11,0.027722772277227713
5.9,10.12,0.13861386138613863
5.9,10.2,0.0
5.9,10.3,0.08316831683168317
5.9,10.4,0.0
5.9,10.5,0.0
5.9,10.6,0.0
5.9,10.7,0.0
5.9,10.8,0.0
5.9,10.9,0.1306930693069307
6.0,6.1,0.23564356435643574
6.0,6.2,0.14257425742574265
6.0,6.3,0.0
6.0,6.4,0.1326732673267327
6.0,6.5,0.02376237623762376
6.0,6.6,0.15445544554455448
6.0,6.7,0.01980198019801981
6.0,6.8,0.2217821782178218
6.0,6.9,0.205940594059406
6.0,7.0,0.03168316831683169
6.0,7.2,0.06336633663366338
6.0,7.3,0.0
6.0,7.4,0.15841584158415845
6.0,7.5,0.19801980198019806
6.0,7.6,0.0
6.0,7.7,0.11089108910891092
6.0,8.1,0.0
6.0,8.11,0.0
6.0,8.2,0.0
6.0,8.4,0.0
6.0,8.5,0.0
6.0,8.6,0.0
6.0,8.7,0.0
6.0,8.8,0.07128712871287132
6.0,8.9,0.0
6.0,9.0,0.07920792079207925
6.0,9.1,0.15247524752475253
6.0,9.2,0.21782178217821788
6.0,9.3,0.07128712871287132
6.0,9.4,0.3663366336633664
6.0,9.5,0.1742574257425743
6.0,9.6,0.06930693069306933
6.0,9.7,0.0316831683168317
6.0,9.8,0.0
6.0,9.9,0.09702970297029703
6.0,10.0,0.08712871287128715
6.0,10.1,0.06336633663366338
6.0,10.11,0.19009900990099013
6.0,10.12,0.07128712871287131
6.0,10.2,0.029702970297029715
6.0,10.3,0.15049504950495052
6.0,10.4,0.07920792079207926
6.0,10.5,0.09504950495049508
6.0,10.6,0.3287128712871288
6.0,10.7,0.07128712871287132
6.0,10.8,0.0
6.0,10.9,0.0
6.1,6.2,0.0
6.1,6.3,0.12475247524752475
6.1,6.4,0.12673267326732676
6.1,6.5,0.0
6.1,6.6,0.0
6.1,6.7,0.011881188118811881
6.1,6.8,0.13861386138613863
6.1,6.9,0.11881188118811885
6.1,7.0,0.09900990099009906
6.1,7.2,0.2633663366336634
6.1,7.3,0.0
6.1,7.4,0.13465346534653463
6.1,7.5,0.11881188118811882
6.1,7.6,0.11089108910891093
6.1,7.7,0.05940594059405942
6.1,8.1,0.13069306930693073
6.1,8.11,0.0
6.1,8.2,0.027722772277227723
6.1,8.4,0.08910891089108913
6.1,8.5,0.05544554455445545
6.1,8.6,0.09900990099009906
6.1,8.7,0.08910891089108912
6.1,8.8,0.17029702970297034
6.1,8.9,0.0
6.1,9.0,0.15049504950495052
6.1,9.1,0.17425742574257433
6.1,9.2,0.1425742574257426
6.1,9.3,0.17425742574257433
6.1,9.4,0.09504950495049508
6.1,9.5,0.13069306930693073
6.1,9.6,0.12475247524752475
6.1,9.7,0.0
6.1,9.8,0.0
6.1,9.9,0.029702970297029715
6.1,10.0,0.0
6.1,10.1,0.0
6.1,10.11,0.11881188118811882
6.1,10.12,0.0
6.1,10.2,0.3346534653465348
6.1,10.3,0.0
6.1,10.4,0.05940594059405943
6.1,10.5,0.22970297029702977
6.1,10.6,0.08316831683168319
6.1,10.7,0.0
6.1,10.8,0.0
6.1,10.9,0.0
6.2,6.3,0.015841584158415842
6.2,6.4,0.17821782178217824
6.2,6.5,0.17821782178217824
6.2,6.6,0.0
6.2,6.7,0.308910891089109
6.2,6.8,0.0
6.2,6.9,0.0
6.2,7.0,0.10099009900990104
6.2,7.2,0.0
6.2,7.3,0.0
6.2,7.4,0.0
6.2,7.5,0.0
6.2,7.6,0.0
6.2,7.7,0.0
6.2,8.1,0.0396039603960396
6.2,8.11,0.0
6.2,8.2,0.0
6.2,8.4,0.0
6.2,8.5,0.12475247524752475
6.2,8.6,0.0
6.2,8.7,0.0
6.2,8.8,0.0
6.2,8.9,0.0
6.2,9.0,0.04752475247524754
6.2,9.1,0.0
6.2,9.2,0.0
6.2,9.3,0.0633663366336634
6.2,9.4,0.0
6.2,9.5,0.12475247524752475
6.2,9.6,0.01188118811881188
6.2,9.7,0.0
